PATH,TYPE,VALUE,MTIME
/AppEvents/Schemes/Apps/.Default/MessageNudge,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/MessageNudge/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/MessageNudge/.Current/,SZ,C:\Windows\media\Windows Message Nudge.wav,
/AppEvents/Schemes/Apps/.Default/MessageNudge/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/MessageNudge/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Windows Message Nudge.wav,
/AppEvents/Schemes/Apps/.Default/Minimize,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Minimize/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/Minimize/.Current/,SZ,,
/AppEvents/Schemes/Apps/.Default/Minimize/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Default/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/Notification.Default/.Current/,SZ,C:\Windows\media\Windows Notify System Generic.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Default/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Default/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Windows Notify System Generic.wav,
/AppEvents/Schemes/Apps/.Default/Notification.IM,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.IM/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/Notification.IM/.Current/,SZ,C:\Windows\media\Windows Notify Messaging.wav,
/AppEvents/Schemes/Apps/.Default/Notification.IM/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.IM/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Windows Notify Messaging.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Alarm01.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Alarm01.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm10,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm10/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm10/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Alarm10.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm10/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm10/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Alarm10.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm2,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm2/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm2/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Alarm02.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm2/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm2/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Alarm02.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm3,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm3/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm3/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Alarm03.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm3/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm3/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Alarm03.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm4,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm4/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm4/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Alarm04.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm4/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm4/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Alarm04.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm5,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm5/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm5/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Alarm05.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm5/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm5/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Alarm05.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm6,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm6/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm6/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Alarm06.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm6/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm6/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Alarm06.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm7,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm7/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm7/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Alarm07.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm7/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm7/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Alarm07.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm8,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm8/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm8/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Alarm08.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm8/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm8/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Alarm08.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm9,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm9/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm9/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Alarm09.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm9/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Alarm9/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Alarm09.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Ring01.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Ring01.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call10,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call10/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call10/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Ring10.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call10/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call10/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Ring10.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call2,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call2/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call2/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Ring02.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call2/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call2/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Ring02.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call3,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call3/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call3/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Ring03.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call3/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call3/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Ring03.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call4,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call4/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call4/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Ring04.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call4/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call4/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Ring04.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call5,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call5/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call5/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Ring05.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call5/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call5/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Ring05.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call6,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call6/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call6/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Ring06.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call6/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call6/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Ring06.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call7,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call7/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call7/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Ring07.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call7/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call7/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Ring07.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call8,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call8/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call8/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Ring08.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call8/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call8/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Ring08.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call9,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call9/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call9/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Ring09.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call9/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Looping.Call9/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Ring09.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Mail,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Mail/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/Notification.Mail/.Current/,SZ,C:\Windows\media\Windows Notify Email.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Mail/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Mail/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Windows Notify Email.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Proximity,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Proximity/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/Notification.Proximity/.Current/,SZ,C:\Windows\media\Windows Proximity Notification.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Proximity/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Proximity/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Windows Proximity Notification.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Reminder,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Reminder/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/Notification.Reminder/.Current/,SZ,C:\Windows\media\Windows Notify Calendar.wav,
/AppEvents/Schemes/Apps/.Default/Notification.Reminder/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.Reminder/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Windows Notify Calendar.wav,
/AppEvents/Schemes/Apps/.Default/Notification.SMS,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.SMS/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/Notification.SMS/.Current/,SZ,C:\Windows\media\Windows Notify Messaging.wav,
/AppEvents/Schemes/Apps/.Default/Notification.SMS/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Notification.SMS/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Windows Notify Messaging.wav,
/AppEvents/Schemes/Apps/.Default/Open,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/Open/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/Open/.Current/,SZ,,
/AppEvents/Schemes/Apps/.Default/Open/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/PrintComplete,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/PrintComplete/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/PrintComplete/.Current/,SZ,,
/AppEvents/Schemes/Apps/.Default/PrintComplete/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/ProximityConnection,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/ProximityConnection/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/ProximityConnection/.Current/,SZ,C:\Windows\media\Windows Proximity Connection.wav,
/AppEvents/Schemes/Apps/.Default/ProximityConnection/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/ProximityConnection/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Windows Proximity Connection.wav,
/AppEvents/Schemes/Apps/.Default/RestoreDown,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/RestoreDown/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/RestoreDown/.Current/,SZ,,
/AppEvents/Schemes/Apps/.Default/RestoreDown/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/RestoreUp,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/RestoreUp/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/RestoreUp/.Current/,SZ,,
/AppEvents/Schemes/Apps/.Default/RestoreUp/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/ShowBand,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/ShowBand/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/ShowBand/.Current/,SZ,,
/AppEvents/Schemes/Apps/.Default/SystemAsterisk,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/SystemAsterisk/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/SystemAsterisk/.Current/,SZ,C:\Windows\media\Windows Background.wav,
/AppEvents/Schemes/Apps/.Default/SystemAsterisk/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/SystemAsterisk/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Windows Background.wav,
/AppEvents/Schemes/Apps/.Default/SystemExclamation,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/SystemExclamation/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/SystemExclamation/.Current/,SZ,C:\Windows\media\Windows Background.wav,
/AppEvents/Schemes/Apps/.Default/SystemExclamation/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/SystemExclamation/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Windows Background.wav,
/AppEvents/Schemes/Apps/.Default/SystemExit,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/SystemExit/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/SystemExit/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/SystemHand,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/SystemHand/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/SystemHand/.Current/,SZ,C:\Windows\media\Windows Foreground.wav,
/AppEvents/Schemes/Apps/.Default/SystemHand/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/SystemHand/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Windows Foreground.wav,
/AppEvents/Schemes/Apps/.Default/SystemNotification,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/SystemNotification/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/SystemNotification/.Current/,SZ,C:\Windows\media\Windows Background.wav,
/AppEvents/Schemes/Apps/.Default/SystemNotification/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/SystemNotification/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Windows Background.wav,
/AppEvents/Schemes/Apps/.Default/SystemQuestion,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/SystemQuestion/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/SystemQuestion/.Current/,SZ,,
/AppEvents/Schemes/Apps/.Default/SystemQuestion/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/WindowsLogoff,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/WindowsLogoff/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/WindowsLogoff/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/WindowsLogon,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/WindowsLogon/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/WindowsLogon/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Windows Logon.wav,
/AppEvents/Schemes/Apps/.Default/WindowsLogon/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/WindowsLogon/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Windows Logon.wav,
/AppEvents/Schemes/Apps/.Default/WindowsUAC,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/WindowsUAC/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/.Default/WindowsUAC/.Current/,SZ,C:\Windows\media\Windows User Account Control.wav,
/AppEvents/Schemes/Apps/.Default/WindowsUAC/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/WindowsUAC/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Windows User Account Control.wav,
/AppEvents/Schemes/Apps/.Default/WindowsUnlock,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/WindowsUnlock/.Current,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/WindowsUnlock/.Current/,EXPAND_SZ,%25SystemRoot%25\media\Windows Unlock.wav,
/AppEvents/Schemes/Apps/.Default/WindowsUnlock/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/.Default/WindowsUnlock/.Default/,EXPAND_SZ,%25SystemRoot%25\media\Windows Unlock.wav,
/AppEvents/Schemes/Apps/Explorer,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/Explorer/,SZ,File Explorer,
/AppEvents/Schemes/Apps/Explorer/DispFileName,SZ,@mmres.dll%2C-5854,
/AppEvents/Schemes/Apps/Explorer/ActivatingDocument,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/Explorer/ActivatingDocument/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/Explorer/ActivatingDocument/.Current/,SZ,,
/AppEvents/Schemes/Apps/Explorer/BlockedPopup,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/Explorer/BlockedPopup/.current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/Explorer/BlockedPopup/.current/,SZ,,
/AppEvents/Schemes/Apps/Explorer/BlockedPopup/.default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/Explorer/EmptyRecycleBin,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/Explorer/EmptyRecycleBin/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/Explorer/EmptyRecycleBin/.Current/,SZ,,
/AppEvents/Schemes/Apps/Explorer/EmptyRecycleBin/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/Explorer/FeedDiscovered,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/Explorer/FeedDiscovered/.current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/Explorer/FeedDiscovered/.current/,SZ,,
/AppEvents/Schemes/Apps/Explorer/FeedDiscovered/.default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/Explorer/MoveMenuItem,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/Explorer/MoveMenuItem/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/Explorer/MoveMenuItem/.Current/,SZ,,
/AppEvents/Schemes/Apps/Explorer/Navigating,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/Explorer/Navigating/.Current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/Explorer/Navigating/.Current/,SZ,,
/AppEvents/Schemes/Apps/Explorer/Navigating/.Default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/Explorer/SecurityBand,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/Explorer/SecurityBand/.current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/Explorer/SecurityBand/.current/,SZ,,
/AppEvents/Schemes/Apps/Explorer/SecurityBand/.default,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/sapisvr,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/sapisvr/,SZ,Speech Recognition,
/AppEvents/Schemes/Apps/sapisvr/DispFileName,SZ,@C:\Windows\System32\speech\speechux\sapi.cpl%2C-5555,
/AppEvents/Schemes/Apps/sapisvr/DisNumbersSound,KEY,,2022-04-11 14:18:01
/AppEvents/Schemes/Apps/sapisvr/DisNumbersSound/.current,KEY,,2022-04-11 14:18:09
/AppEvents/Schemes/Apps/sapisvr/DisNumbersSound/.current/,SZ,C:\Windows\media\Speech Disambiguation.wav,
